,Feature,Info,Feature start,Feature end,Feature size,Rloops count,Average coverage all Rloops - overlapping,Average coverage all Rloops - non-overlapping,Overall coverage of Rloops - overlapping,Overall coverage of Rloops - non-overlapping
6610,CDS,"product (nitronate monooxygenase), transl_table (11), protein_id (ref|YP_002518458.1||gnl|REF_bmbuc|CCNA_03085), note (CC_2990), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3234537,3235514,977,1,17.09314227226203,17.09314227226203,17.09314227226203,17.09314227226203
6624,CDS,"product (cytochrome P450 family protein), EC_number (1.14.15.3), transl_table (11), protein_id (ref|YP_002518465.1||gnl|REF_bmbuc|CCNA_03092), note (CC_2997), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3240801,3242177,1376,1,6.758720930232558,6.758720930232558,6.758720930232558,6.758720930232558
6634,CDS,"product (aldo/keto reductase family protein), transl_table (11), protein_id (ref|YP_002518470.1||gnl|REF_bmbuc|CCNA_03097), note (CC_3002), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3248201,3249202,1001,1,14.68531468531468,14.68531468531468,14.68531468531468,14.68531468531468
6644,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_002518475.3||gnl|REF_bmbuc|CCNA_03102), note (CC_3007), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3252367,3253851,1484,1,29.51482479784367,29.51482479784367,29.51482479784367,29.51482479784367
6646,CDS,"product (shikimate kinase), EC_number (2.7.1.71), transl_table (11), protein_id (ref|YP_002518476.1||gnl|REF_bmbuc|CCNA_03103), note (CC_3008), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (Start codon verified by LC-MS), ",3253928,3254530,602,1,37.04318936877076,37.04318936877076,37.04318936877076,37.04318936877076
6648,CDS,"product (3-dehydroquinate synthase), EC_number (4.2.3.4), transl_table (11), protein_id (ref|YP_002518477.1||gnl|REF_bmbuc|CCNA_03104), note (CC_3009), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3254540,3255652,1112,1,15.19784172661871,15.19784172661871,15.19784172661871,15.19784172661871
6652,CDS,"product (BolA family transcriptional regulator), transl_table (11), protein_id (ref|YP_002518479.2||gnl|REF_bmbuc|CCNA_03106), note (CC_3011), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3256535,3256810,275,1,62.18181818181818,62.18181818181818,62.18181818181818,62.18181818181818
6656,CDS,"product (TonB-dependent outer membrane receptor ChvT), transl_table (11), protein_id (ref|YP_002518481.2||gnl|REF_bmbuc|CCNA_03108), note (CC_3013), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (expression of this protein is repressed by the small RNA ChvR according to Froehlich, et al. NAR (2018), doi.org/10.1093/nar/gky765), ",3257575,3260856,3281,2,4.175556232855836,4.145077720207254,4.175556232855836,4.175556232855836
6664,CDS,"product (membrane-associated phospholipid phosphatase), transl_table (11), protein_id (ref|YP_002518486.2||gnl|REF_bmbuc|CCNA_03113), note (CC_3019), experiment (EXISTENCE:Ribosome profiling), ",3263780,3264499,719,2,87.34353268428373,86.71766342141864,87.34353268428373,87.34353268428373
6671,mobile_element,"mobile_element_type (insertion sequence:possible IS element), ",3265910,3266139,229,1,52.83842794759826,52.83842794759826,52.83842794759826,52.83842794759826
6673,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_002518489.1||gnl|REF_bmbuc|CCNA_03116), ",3265911,3266135,224,1,53.57142857142857,53.57142857142857,53.57142857142857,53.57142857142857
6675,CDS,"product (bactofilin B BacB), transl_table (11), protein_id (ref|YP_002518490.2||gnl|REF_bmbuc|CCNA_03117), note (CC_3022), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3266288,3266830,542,3,92.98892988929889,65.74415744157442,92.98892988929889,92.98892988929889
6683,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_002518492.2||gnl|REF_bmbuc|CCNA_03119), note (CC_3024), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3267484,3267882,398,5,100.0,76.4321608040201,100.0,100.0
6693,CDS,"product (Zn-dependent alcohol dehydrogenase), EC_number (1.2.1.-), transl_table (11), protein_id (ref|YP_002518497.1||gnl|REF_bmbuc|CCNA_03124), note (CC_3029), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3269898,3270998,1100,1,14.09090909090909,14.09090909090909,14.09090909090909,14.09090909090909
6695,CDS,"product (MFS transporter), transl_table (11), protein_id (ref|YP_002518498.1||gnl|REF_bmbuc|CCNA_03125), note (CC_3030), ",3271004,3272395,1391,2,30.6254493170381,17.07404744787922,30.6254493170381,30.6254493170381
6697,CDS,"product (phospholipase C, phosphocholine-specific), EC_number (3.1.4.3), transl_table (11), protein_id (ref|YP_002518499.1||gnl|REF_bmbuc|CCNA_03126), note (CC_3031), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3272461,3274521,2060,4,56.01941747572815,23.16747572815534,56.01941747572815,56.01941747572815
6699,CDS,"product (M20/M25/M40 family metallo-hydrolase), transl_table (11), protein_id (ref|YP_002518500.2||gnl|REF_bmbuc|CCNA_03127), note (CC_3032), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3274732,3276030,1298,2,16.17873651771957,16.02465331278891,16.17873651771957,16.17873651771957
6703,CDS,"product (M23 family peptidoglycan-specific endopeptidase LdpD), transl_table (11), protein_id (ref|YP_002518502.1||gnl|REF_bmbuc|CCNA_03129), note (CC_3034), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (lytM-family Ldp gene functions are characterized in Zielinska, et al (2017). doi:10.1111/mmi.13775), ",3277316,3278692,1376,1,14.75290697674419,14.75290697674419,14.75290697674419,14.75290697674419
6707,CDS,"product (LytR/AlgR-family transcriptional regulator), transl_table (11), protein_id (ref|YP_002518504.1||gnl|REF_bmbuc|CCNA_03131), note (CC_3036), experiment (EXISTENCE:Ribosome profiling), ",3280062,3280865,803,1,18.18181818181818,18.18181818181818,18.18181818181818,18.18181818181818
6713,CDS,"product (dienelactone hydrolase), transl_table (11), protein_id (ref|YP_002518507.1||gnl|REF_bmbuc|CCNA_03134), note (CC_3039), experiment (EXISTENCE:LC-MS), ",3281744,3282751,1007,2,86.69314796425024,75.12413108242303,86.69314796425024,86.69314796425024
6719,CDS,"product (endo-1,4-beta-xylanase), EC_number (3.2.1.8), transl_table (11), protein_id (ref|YP_002518510.1||gnl|REF_bmbuc|CCNA_03137), note (CC_3042), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3284568,3285626,1058,3,59.26275992438563,22.74732199117832,94.234404536862,94.234404536862
6727,CDS,"product (dihydroxy-acid dehydratase), EC_number (4.2.1.9), transl_table (11), protein_id (ref|YP_002518512.1||gnl|REF_bmbuc|CCNA_03139), note (CC_3044), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3288469,3290322,1853,2,10.33459255261738,10.33459255261738,21.74851592012952,21.74851592012952
6741,CDS,"product (M61 glycyl aminopeptidase), EC_number (3.4.11.-), transl_table (11), protein_id (ref|YP_002518519.1||gnl|REF_bmbuc|CCNA_03146), note (CC_3051), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3298839,3300800,1961,2,11.62672106068332,11.62672106068332,11.62672106068332,11.62672106068332
6749,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_002518523.1||gnl|REF_bmbuc|CCNA_03150), note (CC_3055), ",3306126,3306284,158,1,100.0,100.0,100.0,100.0
6751,CDS,"product (sialic acid-specific 9-O-acetylesterase), EC_number (3.1.1.53), transl_table (11), protein_id (ref|YP_002518524.1||gnl|REF_bmbuc|CCNA_03151), ",3306299,3308212,1913,1,40.30318870883429,40.30318870883429,40.30318870883429,40.30318870883429
6763,CDS,"product (DUF4198 domain-containing protein), transl_table (11), protein_id (ref|YP_002518530.1||gnl|REF_bmbuc|CCNA_03157), note (CC_3061), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3312450,3313334,884,2,39.70588235294117,36.31221719457014,39.70588235294117,39.70588235294117
6766,CDS,"product (FAD:protein FMN transferase ApbE), transl_table (11), protein_id (ref|YP_002518531.2||gnl|REF_bmbuc|CCNA_03158), note (CC_3062), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3313511,3314464,953,1,52.57082896117523,52.57082896117523,52.57082896117524,52.57082896117524
6768,CDS,"product (sulfite reductase (NADPH) flavoprotein alpha-component), EC_number (1.8.1.2), transl_table (11), protein_id (ref|YP_002518532.1||gnl|REF_bmbuc|CCNA_03159), note (CC_3063), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3314464,3315978,1514,2,78.665785997358,28.63276089828269,78.66578599735799,78.66578599735799
6770,CDS,"product (molybdopterin-guanine dinucleotide biosynthesis protein A), transl_table (11), protein_id (ref|YP_002518533.1||gnl|REF_bmbuc|CCNA_03160), note (CC_3064), ",3316096,3316611,515,5,100.0,78.33009708737865,100.0,100.0
6776,CDS,"product (peptidyl-prolyl cis-trans isomerase), EC_number (5.2.1.8), transl_table (11), protein_id (ref|YP_002518536.1||gnl|REF_bmbuc|CCNA_03163), note (CC_3067), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3319424,3320395,971,1,14.62409886714727,14.62409886714727,14.62409886714727,14.62409886714727
6778,CDS,"product (protein translocase subunit secA), transl_table (11), protein_id (ref|YP_002518537.1||gnl|REF_bmbuc|CCNA_03164), note (CC_3068), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3320693,3323464,2771,2,8.55286900036088,6.640202093107181,8.55286900036088,8.55286900036088
6780,CDS,"product (major facilitator superfamily transporter), transl_table (11), protein_id (ref|YP_002518538.1||gnl|REF_bmbuc|CCNA_03165), note (CC_3069), ",3323565,3324974,1409,2,8.658623136976578,8.623136976579133,8.65862313697658,8.65862313697658
6782,CDS,"product (ArsR-family transcriptional regulator), transl_table (11), protein_id (ref|YP_002518539.1||gnl|REF_bmbuc|CCNA_03166), note (CC_3070), ",3325047,3325751,704,2,44.46022727272727,29.54545454545455,44.46022727272727,44.46022727272727
6792,CDS,"product (Abi (CAAX) family protease), transl_table (11), protein_id (ref|YP_002518543.1||gnl|REF_bmbuc|CCNA_03170), note (CC_3074), ",3328757,3329278,521,2,50.09596928982726,50.09596928982726,50.09596928982725,50.09596928982725
6800,CDS,"product (major facilitator superfamily transporter), transl_table (11), protein_id (ref|YP_002518547.2||gnl|REF_bmbuc|CCNA_03174), note (CC_3078), experiment (EXISTENCE:Ribosome profiling), ",3333430,3334809,1379,2,16.3886874546773,16.3886874546773,68.23785351704133,68.23785351704133
6812,CDS,"product (enoyl-CoA hydratase/isomerase), transl_table (11), protein_id (ref|YP_002518553.1||gnl|REF_bmbuc|CCNA_03180), note (CC_3084), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3339416,3340147,731,1,67.71545827633378,67.71545827633378,67.71545827633379,67.71545827633379
6814,CDS,"product (crotonyl-CoA carboxylase/reductase), EC_number (1.1.1.1), transl_table (11), protein_id (ref|YP_002518554.1||gnl|REF_bmbuc|CCNA_03181), note (CC_3085), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (Start codon verified by LC-MS), ",3340424,3341698,1274,1,15.77708006279435,15.77708006279435,15.77708006279435,15.77708006279435
6819,CDS,"product (beta-lactamase family protein), transl_table (11), protein_id (ref|YP_002518556.2||gnl|REF_bmbuc|CCNA_03183), note (CC_3086), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3342290,3343900,1610,1,11.67701863354037,11.67701863354037,11.67701863354037,11.67701863354037
6829,CDS,"product (epoxide hydrolase), EC_number (3.3.2.9), transl_table (11), protein_id (ref|YP_002518561.1||gnl|REF_bmbuc|CCNA_03188), note (CC_3091), ",3348814,3349953,1139,1,12.37928007023705,12.37928007023705,12.37928007023705,12.37928007023705
6833,CDS,"product (low-specificity L-threonine aldolase), EC_number (4.1.2.5), transl_table (11), protein_id (ref|YP_002518563.1||gnl|REF_bmbuc|CCNA_03190), note (CC_3093), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3350379,3351413,1034,3,73.5009671179884,19.01998710509349,73.5009671179884,73.5009671179884
6835,CDS,"product (PAS-family GGDEF/EAL family protein), transl_table (11), protein_id (ref|YP_002518564.1||gnl|REF_bmbuc|CCNA_03191), note (CC_3094), ",3351427,3353673,2246,1,6.990204808548531,6.990204808548531,6.990204808548531,6.990204808548531
6837,CDS,"product (carboxymuconolactone decarboxylase family protein), transl_table (11), protein_id (ref|YP_002518565.1||gnl|REF_bmbuc|CCNA_03192), note (CC_3095), ",3353828,3354463,635,1,32.1259842519685,32.1259842519685,32.1259842519685,32.1259842519685
6854,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_002518572.1||gnl|REF_bmbuc|CCNA_03199), note (CC_3101), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3358667,3359806,1139,1,11.85250219490781,11.85250219490781,11.85250219490781,11.85250219490781
6872,CDS,"product (steroid 5-alpha reductase family enzyme), transl_table (11), protein_id (ref|YP_002518581.1||gnl|REF_bmbuc|CCNA_03208), note (CC_3110), ",3370723,3371655,932,3,53.59442060085836,13.91273247496424,100.0,100.0
6886,CDS,"product (ARO8 family aminotransferase/HTH DNA-binding protein), EC_number (2.6.1.5), transl_table (11), protein_id (ref|YP_002518588.1||gnl|REF_bmbuc|CCNA_03215), note (CC_3116), experiment (EXISTENCE:Ribosome profiling), ",3376165,3377580,1415,2,40.70671378091873,16.74911660777385,40.70671378091873,40.70671378091873
6896,CDS,"product (efflux RND transporter permease subunit), transl_table (11), protein_id (ref|YP_002518592.1||gnl|REF_bmbuc|CCNA_03219), note (CC_3120), experiment (EXISTENCE:LC-MS), ",3379745,3382813,3068,1,9.028683181225555,9.028683181225555,9.028683181225555,9.028683181225555
6898,CDS,"product (NAD(P)/FAD-dependent oxidoreductase), transl_table (11), protein_id (ref|YP_002518594.1||gnl|REF_bmbuc|CCNA_03221), note (CC_3121), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3383005,3384636,1631,1,6.989576946658492,6.989576946658492,6.989576946658492,6.989576946658492
6902,CDS,"product (TetR-family transcriptional regulator), transl_table (11), protein_id (ref|YP_002518596.1||gnl|REF_bmbuc|CCNA_03223), note (CC_3123), ",3386049,3386657,608,1,81.08552631578947,81.08552631578947,81.08552631578948,81.08552631578948
6908,CDS,"product (basic amino acid/polyamine antiporter (APA) family transporter), transl_table (11), protein_id (ref|YP_002518599.1||gnl|REF_bmbuc|CCNA_03226), note (CC_3126), ",3388367,3389683,1316,1,13.90577507598784,13.90577507598784,13.90577507598784,13.90577507598784
6914,CDS,"product (FAD dependent oxidoreductase), transl_table (11), protein_id (ref|YP_002518602.1||gnl|REF_bmbuc|CCNA_03229), note (CC_3129), experiment (EXISTENCE:LC-MS), ",3394360,3395649,1289,5,60.4344453064391,18.77424359968968,100.0,100.0
6939,CDS,"product (glutamate-1-semialdehyde 2,1-aminomutase), EC_number (5.4.3.8), transl_table (11), protein_id (ref|YP_002518614.1||gnl|REF_bmbuc|CCNA_03241), note (CC_3139), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3405738,3407138,1400,1,4.5,4.5,4.5,4.5
6941,CDS,"product (NAD-dependent succinate-semialdehyde dehydrogenase), EC_number (1.2.1.16), EC_number (1.2.1.24), transl_table (11), protein_id (ref|YP_002518615.1||gnl|REF_bmbuc|CCNA_03242), note (CC_3140), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3407266,3408723,1457,1,20.10981468771448,20.10981468771448,20.10981468771448,20.10981468771448
6947,CDS,"product (beta alanine-pyruvate transaminase), EC_number (2.6.1.18), transl_table (11), protein_id (ref|YP_002518618.2||gnl|REF_bmbuc|CCNA_03245), note (CC_3143), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3411015,3412343,1328,2,18.14759036144578,18.14759036144578,18.14759036144578,18.14759036144578
6973,CDS,"product (chorismate synthase), EC_number (4.2.3.5), transl_table (11), protein_id (ref|YP_002518629.1||gnl|REF_bmbuc|CCNA_03256), note (CC_3154), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (Start codon verified by LC-MS), ",3427166,3428284,1118,1,9.481216457960643,9.481216457960643,9.481216457960643,9.481216457960643
6991,CDS,"product (CBS pair-family sensor histidine kinase/receiver domain protein), EC_number (2.7.13.3), transl_table (11), protein_id (ref|YP_002518638.2||gnl|REF_bmbuc|CCNA_03265), note (CC_3162), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3434954,3436486,1532,1,8.224543080939947,8.224543080939947,8.224543080939947,8.224543080939947
6999,CDS,"product (glucokinase), EC_number (2.7.1.2), transl_table (11), protein_id (ref|YP_002518642.1||gnl|REF_bmbuc|CCNA_03269), note (CC_3167), experiment (EXISTENCE:LC-MS), ",3438397,3439374,977,2,40.12282497441146,39.61105424769703,40.12282497441146,40.12282497441146
7005,CDS,"product (two-component sensor histidine kinase), EC_number (2.7.13.3), transl_table (11), protein_id (ref|YP_002518645.1||gnl|REF_bmbuc|CCNA_03272), note (CC_3170), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3441214,3442635,1421,3,37.93103448275862,11.86957541637345,65.3061224489796,65.3061224489796
7011,CDS,"product (glycerophosphoryl diester phosphodiesterase), EC_number (3.1.4.46), transl_table (11), protein_id (ref|YP_002518648.1||gnl|REF_bmbuc|CCNA_03276), note (CC_3172), ",3442782,3443771,989,1,22.14357937310415,22.14357937310415,22.14357937310415,22.14357937310415
7015,CDS,"product (glycosyltransferase), EC_number (2.4.1.-), transl_table (11), protein_id (ref|YP_002518649.1||gnl|REF_bmbuc|CCNA_03277), note (CC_3173), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (Start codon verified by LC-MS), ",3443992,3445041,1049,1,14.96663489037178,14.96663489037178,14.96663489037178,14.96663489037178
7017,CDS,"product (NAD(P)/FAD-dependent oxidoreductase), EC_number (1.2.1.19), transl_table (11), protein_id (ref|YP_002518650.1||gnl|REF_bmbuc|CCNA_03278), note (CC_3174), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",3445147,3446265,1118,1,35.50983899821109,35.50983899821109,35.50983899821109,35.50983899821109
