,Feature,Info,Feature start,Feature end,Feature size,Rloops count,Average coverage all Rloops - overlapping,Average coverage all Rloops - non-overlapping,Overall coverage of Rloops - overlapping,Overall coverage of Rloops - non-overlapping
7428,CDS,"product (Mce family protein Mce4), transl_table (11), protein_id (ref|NP_218011.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",3911675,3913369,1694,1,23.96694214876033,23.96694214876033,23.96694214876033,23.96694214876033
7444,CDS,"product (3-oxoacyl-ACP reductase), transl_table (11), protein_id (ref|NP_218019.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00061), ",3921087,3922040,953,1,19.20251836306401,19.20251836306401,19.20251836306401,19.20251836306401
7450,CDS,"product (acyl-CoA dehydrogenase FadE27), transl_table (11), protein_id (ref|NP_218022.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3923698,3924819,1121,1,8.028545941123996,8.028545941123996,8.028545941123996,8.028545941123996
7452,CDS,"product (long-chain-fatty-acid--CoA ligase FadD17), transl_table (11), protein_id (ref|NP_218023.1|), note (fatty-acid-CoA synthase (fatty-acid-CoA ligase)), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), inference (protein motif:PROSITE:PS00455), ",3924890,3926398,1508,1,11.07427055702918,11.07427055702918,11.07427055702918,11.07427055702918
7454,CDS,"product (PE-PGRS family protein PE_PGRS53), transl_table (11), protein_id (ref|YP_177978.1|), note (Member of the Mycobacterium tuberculosis PE family, PGRS subfamily of ala-, gly-rich proteins), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), inference (protein motif:PROSITE:PS00583), ",3926569,3930714,4145,8,27.22155207076799,16.79433051869723,47.59951749095296,47.59951749095296
7456,CDS,"product (PE-PGRS family protein PE_PGRS54), transl_table (11), protein_id (ref|YP_177979.1|), note (Member of the Mycobacterium tuberculosis PE family, PGRS subfamily of ala-, gly-rich proteins), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), inference (protein motif:PROSITE:PS00583), ",3931005,3936710,5705,24,93.37423312883436,16.95223488168273,93.37423312883436,93.37423312883436
7458,CDS,"product (acetohydroxyacid synthase large subunit), transl_table (11), protein_id (ref|NP_218026.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Gene expression[PMID:20884690]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3936877,3938424,1547,1,33.22559793148028,33.22559793148028,33.22559793148029,33.22559793148029
7462,CDS,"product (PE-PGRS family protein PE_PGRS55), transl_table (11), protein_id (ref|YP_177980.1|), note (Member of the Mycobacterium tuberculosis PE family, PGRS subfamily of ala-, gly-rich proteins), inference (protein motif:PROSITE:PS00583), ",3939617,3941761,2144,2,78.45149253731343,45.7089552238806,78.45149253731343,78.45149253731343
7464,CDS,"product (PE-PGRS family protein PE_PGRS56), transl_table (11), protein_id (ref|YP_177981.2|), note (Member of the Mycobacterium tuberculosis PE family, PGRS subfamily of ala-, gly-rich proteins), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",3943812,3944963,1151,4,100.0,57.7758470894874,100.0,100.0
7469,CDS,"product (PE-PGRS family protein PE_PGRS57), transl_table (11), protein_id (ref|YP_177982.1|), note (Member of the Mycobacterium tuberculosis PE family, PGRS subfamily of ala-, gly-rich proteins), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), inference (protein motif:PROSITE:PS00583), ",3945794,3950263,4469,18,62.40769747147013,22.19363019318266,91.54173193108078,91.54173193108078
7482,CDS,"product (coenzyme F420-dependent oxidoreductase), transl_table (11), protein_id (ref|NP_218037.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3956325,3957368,1043,1,29.14669223394056,29.14669223394056,29.14669223394056,29.14669223394056
7506,CDS,"product (PPE family protein PPE61), transl_table (11), protein_id (ref|YP_177984.1|), note (Member of the Mycobacterium tuberculosis PPE protein family), ",3969343,3970563,1220,1,12.62295081967213,12.62295081967213,12.62295081967213,12.62295081967213
7508,CDS,"product (PPE family protein PPE62), transl_table (11), protein_id (ref|YP_177985.1|), note (Member of the Mycobacterium tuberculosis PPE protein family), ",3970705,3972453,1748,3,42.84897025171625,31.33104500381388,52.40274599542334,52.40274599542334
7514,CDS,"product (hydratase), transl_table (11), protein_id (ref|NP_218053.1|), note (hydratase, 2-oxo-hepta-3-ene-1,7-dioate hydratase or 2-keto-4-pentenoate hydratase), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3974511,3975296,785,1,37.96178343949045,37.96178343949045,37.96178343949045,37.96178343949045
7520,CDS,"product (PPE family protein PPE63), transl_table (11), protein_id (ref|YP_177987.1|), note (Member of the Mycobacterium tuberculosis PPE protein family), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), ",3978059,3979498,1439,1,35.99722029186935,35.99722029186935,35.99722029186935,35.99722029186935
7530,CDS,"product (acyl-CoA dehydrogenase FadE28), transl_table (11), protein_id (ref|NP_218061.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3983125,3984144,1019,1,12.75760549558391,12.75760549558391,12.75760549558391,12.75760549558391
7534,CDS,"product (acetyl-CoA acetyltransferase FadA), transl_table (11), protein_id (ref|NP_218063.1|), note (acetoacetyl-CoA thiolase), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00737), ",3985557,3986732,1175,2,28.93617021276595,15.27659574468085,28.93617021276596,28.93617021276596
7538,CDS,"product (short-chain type dehydrogenase/reductase), transl_table (11), protein_id (ref|NP_218065.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00061), ",3987382,3988296,914,2,46.71772428884026,30.25164113785558,46.71772428884027,46.71772428884027
7540,CDS,"product (short-chain type dehydrogenase/reductase), transl_table (11), protein_id (ref|NP_218066.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:21969609]), inference (protein motif:PROSITE:PS00061), ",3988319,3989098,779,1,15.78947368421053,15.78947368421053,15.78947368421053,15.78947368421053
7549,CDS,"product (oxidoreductase), transl_table (11), protein_id (ref|NP_218070.1|), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), ",3991621,3992688,1067,2,20.61855670103093,18.27553889409559,20.61855670103093,20.61855670103093
7555,CDS,"product (acetyl-CoA acetyltransferase FadA), transl_table (11), protein_id (ref|NP_218073.1|), note (acetoacetyl-CoA thiolase), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00737), ",3995804,3996964,1160,2,21.81034482758621,13.96551724137931,21.81034482758621,21.81034482758621
7563,CDS,"product (acyl-CoA dehydrogenase FadE30), transl_table (11), protein_id (ref|NP_218077.1|), ",4000432,4001589,1157,1,18.40968020743302,18.40968020743302,18.40968020743302,18.40968020743302
7575,CDS,"product (arylamine N-acetyltransferase), transl_table (11), protein_id (ref|YP_177989.1|), note (Nat (arylamine acetylase)), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",4007331,4008182,851,1,34.07755581668625,34.07755581668625,34.07755581668625,34.07755581668625
7581,CDS,"product (extradiol dioxygenase), transl_table (11), protein_id (ref|NP_218085.1|), note (iron-dependent; 3,4-DHSA dioxygenase), experiment (DESCRIPTION:Gene expression, mutation analysis[PMID:19300498]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00082), ",4009297,4010199,902,3,35.14412416851441,26.49667405764967,35.14412416851441,35.14412416851441
7583,CDS,"product (4,5-9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase), transl_table (11), protein_id (ref|NP_218086.1|), note (4,9-DHSA hydrolase), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (DESCRIPTION:Protein purification and characterization[PMID:19875455]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00017), ",4010196,4011071,875,2,19.65714285714285,19.65714285714285,19.65714285714286,19.65714285714286
7591,CDS,"product (acyl-CoA dehydrogenase FadE34), transl_table (11), protein_id (ref|NP_218090.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS01156), ",4014077,4016212,2135,1,31.10070257611241,31.10070257611241,31.10070257611241,31.10070257611241
7601,CDS,"product (arsenic transport integral membrane protein ArsB), transl_table (11), protein_id (ref|NP_218095.1|), ",4020142,4021383,1241,1,13.6986301369863,13.6986301369863,13.6986301369863,13.6986301369863
7609,CDS,"product (2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase), transl_table (11), protein_id (ref|NP_218099.1|), note (4-diphosphocytidyl-2C-methyl-D-erythritol synthase IspD; MEP cytidylyltransferase (MCT)), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",4024344,4025039,695,1,28.63309352517985,28.63309352517985,28.63309352517986,28.63309352517986
7615,CDS,"product (DNA repair protein RadA), transl_table (11), protein_id (ref|NP_218102.1|), note (DNA repair protein SMS), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), inference (protein motif:PROSITE:PS00017), ",4026444,4027886,1442,1,12.06657420249653,12.06657420249653,12.06657420249653,12.06657420249653
7619,CDS,"product (membrane protein), transl_table (11), protein_id (ref|NP_218104.1|), note (A core mycobacterial gene; conserved in mycobacterial strains (See Marmiesse et al., 2004 PMID:14766927).), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",4028968,4029762,794,2,34.00503778337531,24.74811083123426,34.00503778337531,34.00503778337531
7623,CDS,"product (A/G-specific adenine glycosylase), transl_table (11), protein_id (ref|NP_218106.1|), experiment (DESCRIPTION:Protein purification and characterization[PMID:19778963]), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), ",4030493,4031407,914,1,51.53172866520788,51.53172866520788,51.53172866520788,51.53172866520788
7625,CDS,"product (PE-PGRS family protein PE_PGRS58), transl_table (11), protein_id (ref|YP_177993.1|), note (Member of the Mycobacterium tuberculosis PE family, PGRS subfamily of ala-, gly-rich proteins), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",4031404,4033158,1754,14,78.33523375142532,43.45577455611663,78.3352337514253,78.3352337514253
7633,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_218111.1|), ",4035857,4036684,827,3,62.27327690447401,57.43651753325272,62.273276904474,62.273276904474
7635,CDS,"product (PE-PGRS family protein PE_PGRS59), transl_table (11), protein_id (ref|YP_177994.1|), note (Member of the Mycobacterium tuberculosis PE family, PGRS subfamily of ala-, gly-rich proteins), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",4036731,4038050,1319,5,72.55496588324488,49.18877937831691,72.55496588324488,72.55496588324488
7654,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_218122.1|), note (A core mycobacterial gene; conserved in mycobacterial strains (See Marmiesse et al., 2004 PMID:14766927).), ",4047705,4048181,476,1,40.54621848739496,40.54621848739496,40.54621848739496,40.54621848739496
7656,CDS,"product (2-amino-4-hydroxy-6-hydroxymethyldihydropteridinepyrophosphokinase), transl_table (11), protein_id (ref|NP_218123.1|), note (7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK) (6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase) (PPPK) (2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphok), ",4048181,4048747,566,2,38.51590106007068,38.51590106007068,38.51590106007067,38.51590106007067
7658,CDS,"product (dihydroneopterin aldolase), transl_table (11), protein_id (ref|YP_177996.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",4048744,4049145,401,2,30.67331670822943,28.67830423940149,30.67331670822943,30.67331670822943
7660,CDS,"product (dihydropteroate synthase), transl_table (11), protein_id (ref|YP_177997.1|), note (DHPS 1 (dihydropteroate pyrophosphorylase 1) (dihydropteroate diphosphorylase 1)), experiment (DESCRIPTION:Protein purification and characterization[PMID:10542185]), inference (protein motif:PROSITE:PS00792), inference (protein motif:PROSITE:PS00793), ",4049138,4049980,842,2,61.75771971496437,20.01187648456057,61.75771971496437,61.75771971496437
7682,CDS,"product (ESX-1 secretion-associated protein EspA), transl_table (11), protein_id (ref|NP_218133.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",4055197,4056375,1178,2,45.07640067911714,23.51443123938879,45.07640067911715,45.07640067911715
7700,CDS,"product (tRNA(Ile)-lysidine synthase), transl_table (11), protein_id (ref|NP_218142.1|), note (cell cycle protein MesJ), ",4063901,4064872,971,1,9.680741503604532,9.680741503604532,9.680741503604532,9.680741503604532
7710,CDS,"product (integral membrane protein), transl_table (11), protein_id (ref|NP_218147.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), inference (protein motif:PROSITE:PS00639), ",4069175,4070470,1295,1,12.12355212355212,12.12355212355212,12.12355212355212,12.12355212355212
7720,CDS,"product (transmembrane protein), transl_table (11), protein_id (ref|NP_218152.1|), ",4073634,4075409,1775,1,10.14084507042254,10.14084507042254,10.14084507042254,10.14084507042254
7743,CDS,"product (DNA polymerase), transl_table (11), protein_id (ref|NP_218161.1|), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), ",4081516,4082721,1205,2,78.34024896265561,10.37344398340249,78.34024896265561,78.34024896265561
7749,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_218164.1|), note (A core mycobacterial gene; conserved in mycobacterial strains (See Marmiesse et al., 2004 PMID:14766927).), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",4087610,4088188,578,1,23.01038062283737,23.01038062283737,23.01038062283737,23.01038062283737
7762,CDS,"product (PE-PGRS family-related protein PE_PGRS61), transl_table (11), protein_id (ref|YP_178002.1|), note (Member of the Mycobacterium tuberculosis PE family, PGRS subfamily of ala-, gly-rich proteins), ",4093940,4094527,587,6,89.77853492333901,70.38614423622941,89.77853492333901,89.77853492333901
7776,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_218177.1|), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), ",4098096,4099148,1052,2,20.43726235741445,20.43726235741445,20.43726235741445,20.43726235741445
7784,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_218179.1|), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), ",4101265,4102035,770,2,66.36363636363637,51.16883116883118,66.36363636363636,66.36363636363636
7786,CDS,"product (dipeptide ABC transporter ATP-binding protein DppD), transl_table (11), protein_id (ref|NP_218180.1|), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), inference (protein motif:PROSITE:PS00017), inference (protein motif:PROSITE:PS00211), ",4102032,4103678,1646,1,9.963547995139733,9.963547995139733,9.963547995139733,9.963547995139733
7796,CDS,"product (protease), transl_table (11), protein_id (ref|NP_218185.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",4109783,4110481,698,1,17.3352435530086,17.3352435530086,17.3352435530086,17.3352435530086
7802,CDS,"product (serine protease), transl_table (11), protein_id (ref|NP_218188.1|), experiment (DESCRIPTION:Protein purification and characterization[PMID:20947023]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00135), ",4112322,4113515,1193,1,13.32774518021794,13.32774518021794,13.32774518021794,13.32774518021794
